,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
12534,GBR,Female,Finance,VP,1001-5000 employees,35 to 54,connected to big companies,600
12535,GBR,Female,Finance,VP,1001-5000 employees,35 to 54,connected to any,1300
12536,GBR,Female,Finance,VP,1001-5000 employees,25 to 34,connected to big companies,0
12537,GBR,Female,Finance,VP,1001-5000 employees,25 to 34,connected to any,560
12538,GBR,Female,Finance,VP,1001-5000 employees,18 to 24,connected to big companies,0
12539,GBR,Female,Finance,VP,1001-5000 employees,18 to 24,connected to any,0
12540,GBR,Female,Finance,VP,501-1000 employees,Any Age Range,connected to big companies,340
12541,GBR,Female,Finance,VP,501-1000 employees,Any Age Range,connected to any,730
12542,GBR,Female,Finance,VP,501-1000 employees,55+,connected to big companies,0
12543,GBR,Female,Finance,VP,501-1000 employees,55+,connected to any,0
12544,GBR,Female,Finance,VP,501-1000 employees,35 to 54,connected to big companies,0
12545,GBR,Female,Finance,VP,501-1000 employees,35 to 54,connected to any,440
12546,GBR,Female,Finance,VP,501-1000 employees,25 to 34,connected to big companies,0
12547,GBR,Female,Finance,VP,501-1000 employees,25 to 34,connected to any,0
12548,GBR,Female,Finance,VP,501-1000 employees,18 to 24,connected to big companies,0
12549,GBR,Female,Finance,VP,501-1000 employees,18 to 24,connected to any,0
12550,GBR,Female,Finance,VP,201-500 employees,Any Age Range,connected to big companies,0
12551,GBR,Female,Finance,VP,201-500 employees,Any Age Range,connected to any,890
12552,GBR,Female,Finance,VP,201-500 employees,55+,connected to big companies,0
12553,GBR,Female,Finance,VP,201-500 employees,55+,connected to any,0
12554,GBR,Female,Finance,VP,201-500 employees,35 to 54,connected to big companies,0
12555,GBR,Female,Finance,VP,201-500 employees,35 to 54,connected to any,500
12556,GBR,Female,Finance,VP,201-500 employees,25 to 34,connected to big companies,0
12557,GBR,Female,Finance,VP,201-500 employees,25 to 34,connected to any,0
12558,GBR,Female,Finance,VP,201-500 employees,18 to 24,connected to big companies,0
12559,GBR,Female,Finance,VP,201-500 employees,18 to 24,connected to any,0
12560,GBR,Female,Finance,VP,51-200 employees,Any Age Range,connected to big companies,470
12561,GBR,Female,Finance,VP,51-200 employees,Any Age Range,connected to any,1300
12562,GBR,Female,Finance,VP,51-200 employees,55+,connected to big companies,0
12563,GBR,Female,Finance,VP,51-200 employees,55+,connected to any,0
12564,GBR,Female,Finance,VP,51-200 employees,35 to 54,connected to big companies,0
12565,GBR,Female,Finance,VP,51-200 employees,35 to 54,connected to any,740
12566,GBR,Female,Finance,VP,51-200 employees,25 to 34,connected to big companies,0
12567,GBR,Female,Finance,VP,51-200 employees,25 to 34,connected to any,370
12568,GBR,Female,Finance,VP,51-200 employees,18 to 24,connected to big companies,0
12569,GBR,Female,Finance,VP,51-200 employees,18 to 24,connected to any,0
12570,GBR,Female,Finance,VP,11-50 employees,Any Age Range,connected to big companies,580
12571,GBR,Female,Finance,VP,11-50 employees,Any Age Range,connected to any,1700
12572,GBR,Female,Finance,VP,11-50 employees,55+,connected to big companies,0
12573,GBR,Female,Finance,VP,11-50 employees,55+,connected to any,0
12574,GBR,Female,Finance,VP,11-50 employees,35 to 54,connected to big companies,330
12575,GBR,Female,Finance,VP,11-50 employees,35 to 54,connected to any,950
12576,GBR,Female,Finance,VP,11-50 employees,25 to 34,connected to big companies,0
12577,GBR,Female,Finance,VP,11-50 employees,25 to 34,connected to any,420
12578,GBR,Female,Finance,VP,11-50 employees,18 to 24,connected to big companies,0
12579,GBR,Female,Finance,VP,11-50 employees,18 to 24,connected to any,0
12580,GBR,Female,Finance,VP,2-10 employees,Any Age Range,connected to big companies,460
12581,GBR,Female,Finance,VP,2-10 employees,Any Age Range,connected to any,1700
12582,GBR,Female,Finance,VP,2-10 employees,55+,connected to big companies,0
12583,GBR,Female,Finance,VP,2-10 employees,55+,connected to any,0
12584,GBR,Female,Finance,VP,2-10 employees,35 to 54,connected to big companies,0
12585,GBR,Female,Finance,VP,2-10 employees,35 to 54,connected to any,930
12586,GBR,Female,Finance,VP,2-10 employees,25 to 34,connected to big companies,0
12587,GBR,Female,Finance,VP,2-10 employees,25 to 34,connected to any,450
12588,GBR,Female,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
12589,GBR,Female,Finance,VP,2-10 employees,18 to 24,connected to any,0
12590,GBR,Female,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
12591,GBR,Female,Finance,VP,Myself Only,Any Age Range,connected to any,310
12592,GBR,Female,Finance,VP,Myself Only,55+,connected to big companies,0
12593,GBR,Female,Finance,VP,Myself Only,55+,connected to any,0
12594,GBR,Female,Finance,VP,Myself Only,35 to 54,connected to big companies,0
12595,GBR,Female,Finance,VP,Myself Only,35 to 54,connected to any,0
12596,GBR,Female,Finance,VP,Myself Only,25 to 34,connected to big companies,0
12597,GBR,Female,Finance,VP,Myself Only,25 to 34,connected to any,0
12598,GBR,Female,Finance,VP,Myself Only,18 to 24,connected to big companies,0
12599,GBR,Female,Finance,VP,Myself Only,18 to 24,connected to any,0
12600,GBR,Female,Finance,Director,Any Company Size,Any Age Range,connected to big companies,17000
12601,GBR,Female,Finance,Director,Any Company Size,Any Age Range,connected to any,65000
12602,GBR,Female,Finance,Director,Any Company Size,55+,connected to big companies,1300
12603,GBR,Female,Finance,Director,Any Company Size,55+,connected to any,8500
12604,GBR,Female,Finance,Director,Any Company Size,35 to 54,connected to big companies,12000
12605,GBR,Female,Finance,Director,Any Company Size,35 to 54,connected to any,37000
12606,GBR,Female,Finance,Director,Any Company Size,25 to 34,connected to big companies,3200
12607,GBR,Female,Finance,Director,Any Company Size,25 to 34,connected to any,18000
12608,GBR,Female,Finance,Director,Any Company Size,18 to 24,connected to big companies,360
12609,GBR,Female,Finance,Director,Any Company Size,18 to 24,connected to any,1700
12610,GBR,Female,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,7300
12611,GBR,Female,Finance,Director,"10,001+ employees",Any Age Range,connected to any,24000
12612,GBR,Female,Finance,Director,"10,001+ employees",55+,connected to big companies,450
12613,GBR,Female,Finance,Director,"10,001+ employees",55+,connected to any,3900
12614,GBR,Female,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,5400
12615,GBR,Female,Finance,Director,"10,001+ employees",35 to 54,connected to any,14000
12616,GBR,Female,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,1300
12617,GBR,Female,Finance,Director,"10,001+ employees",25 to 34,connected to any,5700
12618,GBR,Female,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
12619,GBR,Female,Finance,Director,"10,001+ employees",18 to 24,connected to any,480
12620,GBR,Female,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,1300
12621,GBR,Female,Finance,Director,"5001-10,000 employees",Any Age Range,connected to any,3600
12622,GBR,Female,Finance,Director,"5001-10,000 employees",55+,connected to big companies,0
12623,GBR,Female,Finance,Director,"5001-10,000 employees",55+,connected to any,420
12624,GBR,Female,Finance,Director,"5001-10,000 employees",35 to 54,connected to big companies,930
12625,GBR,Female,Finance,Director,"5001-10,000 employees",35 to 54,connected to any,2300
12626,GBR,Female,Finance,Director,"5001-10,000 employees",25 to 34,connected to big companies,0
12627,GBR,Female,Finance,Director,"5001-10,000 employees",25 to 34,connected to any,780
12628,GBR,Female,Finance,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
12629,GBR,Female,Finance,Director,"5001-10,000 employees",18 to 24,connected to any,0
12630,GBR,Female,Finance,Director,1001-5000 employees,Any Age Range,connected to big companies,2800
12631,GBR,Female,Finance,Director,1001-5000 employees,Any Age Range,connected to any,9100
12632,GBR,Female,Finance,Director,1001-5000 employees,55+,connected to big companies,0
12633,GBR,Female,Finance,Director,1001-5000 employees,55+,connected to any,1100
12634,GBR,Female,Finance,Director,1001-5000 employees,35 to 54,connected to big companies,2000
12635,GBR,Female,Finance,Director,1001-5000 employees,35 to 54,connected to any,5700
12636,GBR,Female,Finance,Director,1001-5000 employees,25 to 34,connected to big companies,530
12637,GBR,Female,Finance,Director,1001-5000 employees,25 to 34,connected to any,2100
12638,GBR,Female,Finance,Director,1001-5000 employees,18 to 24,connected to big companies,0
12639,GBR,Female,Finance,Director,1001-5000 employees,18 to 24,connected to any,0
12640,GBR,Female,Finance,Director,501-1000 employees,Any Age Range,connected to big companies,970
12641,GBR,Female,Finance,Director,501-1000 employees,Any Age Range,connected to any,3100
12642,GBR,Female,Finance,Director,501-1000 employees,55+,connected to big companies,0
12643,GBR,Female,Finance,Director,501-1000 employees,55+,connected to any,380
12644,GBR,Female,Finance,Director,501-1000 employees,35 to 54,connected to big companies,690
12645,GBR,Female,Finance,Director,501-1000 employees,35 to 54,connected to any,1900
12646,GBR,Female,Finance,Director,501-1000 employees,25 to 34,connected to big companies,0
12647,GBR,Female,Finance,Director,501-1000 employees,25 to 34,connected to any,680
12648,GBR,Female,Finance,Director,501-1000 employees,18 to 24,connected to big companies,0
12649,GBR,Female,Finance,Director,501-1000 employees,18 to 24,connected to any,0
12650,GBR,Female,Finance,Director,201-500 employees,Any Age Range,connected to big companies,1300
12651,GBR,Female,Finance,Director,201-500 employees,Any Age Range,connected to any,4500
12652,GBR,Female,Finance,Director,201-500 employees,55+,connected to big companies,0
12653,GBR,Female,Finance,Director,201-500 employees,55+,connected to any,740
12654,GBR,Female,Finance,Director,201-500 employees,35 to 54,connected to big companies,870
12655,GBR,Female,Finance,Director,201-500 employees,35 to 54,connected to any,2600
12656,GBR,Female,Finance,Director,201-500 employees,25 to 34,connected to big companies,0
12657,GBR,Female,Finance,Director,201-500 employees,25 to 34,connected to any,970
12658,GBR,Female,Finance,Director,201-500 employees,18 to 24,connected to big companies,0
12659,GBR,Female,Finance,Director,201-500 employees,18 to 24,connected to any,0
12660,GBR,Female,Finance,Director,51-200 employees,Any Age Range,connected to big companies,1900
12661,GBR,Female,Finance,Director,51-200 employees,Any Age Range,connected to any,6900
12662,GBR,Female,Finance,Director,51-200 employees,55+,connected to big companies,0
12663,GBR,Female,Finance,Director,51-200 employees,55+,connected to any,910
12664,GBR,Female,Finance,Director,51-200 employees,35 to 54,connected to big companies,1200
12665,GBR,Female,Finance,Director,51-200 employees,35 to 54,connected to any,3800
12666,GBR,Female,Finance,Director,51-200 employees,25 to 34,connected to big companies,460
12667,GBR,Female,Finance,Director,51-200 employees,25 to 34,connected to any,1900
12668,GBR,Female,Finance,Director,51-200 employees,18 to 24,connected to big companies,0
12669,GBR,Female,Finance,Director,51-200 employees,18 to 24,connected to any,0
12670,GBR,Female,Finance,Director,11-50 employees,Any Age Range,connected to big companies,2000
12671,GBR,Female,Finance,Director,11-50 employees,Any Age Range,connected to any,7400
12672,GBR,Female,Finance,Director,11-50 employees,55+,connected to big companies,0
12673,GBR,Female,Finance,Director,11-50 employees,55+,connected to any,1200
12674,GBR,Female,Finance,Director,11-50 employees,35 to 54,connected to big companies,1200
12675,GBR,Female,Finance,Director,11-50 employees,35 to 54,connected to any,4000
12676,GBR,Female,Finance,Director,11-50 employees,25 to 34,connected to big companies,530
12677,GBR,Female,Finance,Director,11-50 employees,25 to 34,connected to any,1900
12678,GBR,Female,Finance,Director,11-50 employees,18 to 24,connected to big companies,0
12679,GBR,Female,Finance,Director,11-50 employees,18 to 24,connected to any,0
12680,GBR,Female,Finance,Director,2-10 employees,Any Age Range,connected to big companies,1500
12681,GBR,Female,Finance,Director,2-10 employees,Any Age Range,connected to any,6800
12682,GBR,Female,Finance,Director,2-10 employees,55+,connected to big companies,0
12683,GBR,Female,Finance,Director,2-10 employees,55+,connected to any,1100
12684,GBR,Female,Finance,Director,2-10 employees,35 to 54,connected to big companies,880
12685,GBR,Female,Finance,Director,2-10 employees,35 to 54,connected to any,3700
12686,GBR,Female,Finance,Director,2-10 employees,25 to 34,connected to big companies,330
12687,GBR,Female,Finance,Director,2-10 employees,25 to 34,connected to any,1800
12688,GBR,Female,Finance,Director,2-10 employees,18 to 24,connected to big companies,0
12689,GBR,Female,Finance,Director,2-10 employees,18 to 24,connected to any,0
12690,GBR,Female,Finance,Director,Myself Only,Any Age Range,connected to big companies,340
12691,GBR,Female,Finance,Director,Myself Only,Any Age Range,connected to any,2000
12692,GBR,Female,Finance,Director,Myself Only,55+,connected to big companies,0
12693,GBR,Female,Finance,Director,Myself Only,55+,connected to any,0
12694,GBR,Female,Finance,Director,Myself Only,35 to 54,connected to big companies,0
12695,GBR,Female,Finance,Director,Myself Only,35 to 54,connected to any,910
12696,GBR,Female,Finance,Director,Myself Only,25 to 34,connected to big companies,0
12697,GBR,Female,Finance,Director,Myself Only,25 to 34,connected to any,880
12698,GBR,Female,Finance,Director,Myself Only,18 to 24,connected to big companies,0
12699,GBR,Female,Finance,Director,Myself Only,18 to 24,connected to any,0
12700,GBR,Female,Finance,Manager,Any Company Size,Any Age Range,connected to big companies,9700
12701,GBR,Female,Finance,Manager,Any Company Size,Any Age Range,connected to any,66000
12702,GBR,Female,Finance,Manager,Any Company Size,55+,connected to big companies,560
12703,GBR,Female,Finance,Manager,Any Company Size,55+,connected to any,4500
12704,GBR,Female,Finance,Manager,Any Company Size,35 to 54,connected to big companies,6200
12705,GBR,Female,Finance,Manager,Any Company Size,35 to 54,connected to any,34000
12706,GBR,Female,Finance,Manager,Any Company Size,25 to 34,connected to big companies,2700
12707,GBR,Female,Finance,Manager,Any Company Size,25 to 34,connected to any,25000
12708,GBR,Female,Finance,Manager,Any Company Size,18 to 24,connected to big companies,0
12709,GBR,Female,Finance,Manager,Any Company Size,18 to 24,connected to any,3100
12710,GBR,Female,Finance,Manager,"10,001+ employees",Any Age Range,connected to big companies,4600
12711,GBR,Female,Finance,Manager,"10,001+ employees",Any Age Range,connected to any,28000
12712,GBR,Female,Finance,Manager,"10,001+ employees",55+,connected to big companies,0
12713,GBR,Female,Finance,Manager,"10,001+ employees",55+,connected to any,2100
12714,GBR,Female,Finance,Manager,"10,001+ employees",35 to 54,connected to big companies,3100
12715,GBR,Female,Finance,Manager,"10,001+ employees",35 to 54,connected to any,15000
12716,GBR,Female,Finance,Manager,"10,001+ employees",25 to 34,connected to big companies,1200
12717,GBR,Female,Finance,Manager,"10,001+ employees",25 to 34,connected to any,9800
12718,GBR,Female,Finance,Manager,"10,001+ employees",18 to 24,connected to big companies,0
12719,GBR,Female,Finance,Manager,"10,001+ employees",18 to 24,connected to any,1300
12720,GBR,Female,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to big companies,850
12721,GBR,Female,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to any,4400
12722,GBR,Female,Finance,Manager,"5001-10,000 employees",55+,connected to big companies,0
12723,GBR,Female,Finance,Manager,"5001-10,000 employees",55+,connected to any,0
12724,GBR,Female,Finance,Manager,"5001-10,000 employees",35 to 54,connected to big companies,570
12725,GBR,Female,Finance,Manager,"5001-10,000 employees",35 to 54,connected to any,2500
12726,GBR,Female,Finance,Manager,"5001-10,000 employees",25 to 34,connected to big companies,0
12727,GBR,Female,Finance,Manager,"5001-10,000 employees",25 to 34,connected to any,1400
12728,GBR,Female,Finance,Manager,"5001-10,000 employees",18 to 24,connected to big companies,0
12729,GBR,Female,Finance,Manager,"5001-10,000 employees",18 to 24,connected to any,0
12730,GBR,Female,Finance,Manager,1001-5000 employees,Any Age Range,connected to big companies,2000
12731,GBR,Female,Finance,Manager,1001-5000 employees,Any Age Range,connected to any,11000
12732,GBR,Female,Finance,Manager,1001-5000 employees,55+,connected to big companies,0
12733,GBR,Female,Finance,Manager,1001-5000 employees,55+,connected to any,750
12734,GBR,Female,Finance,Manager,1001-5000 employees,35 to 54,connected to big companies,1200
12735,GBR,Female,Finance,Manager,1001-5000 employees,35 to 54,connected to any,6100
12736,GBR,Female,Finance,Manager,1001-5000 employees,25 to 34,connected to big companies,530
12737,GBR,Female,Finance,Manager,1001-5000 employees,25 to 34,connected to any,3700
12738,GBR,Female,Finance,Manager,1001-5000 employees,18 to 24,connected to big companies,0
12739,GBR,Female,Finance,Manager,1001-5000 employees,18 to 24,connected to any,410
12740,GBR,Female,Finance,Manager,501-1000 employees,Any Age Range,connected to big companies,520
12741,GBR,Female,Finance,Manager,501-1000 employees,Any Age Range,connected to any,3200
12742,GBR,Female,Finance,Manager,501-1000 employees,55+,connected to big companies,0
12743,GBR,Female,Finance,Manager,501-1000 employees,55+,connected to any,0
12744,GBR,Female,Finance,Manager,501-1000 employees,35 to 54,connected to big companies,320
12745,GBR,Female,Finance,Manager,501-1000 employees,35 to 54,connected to any,1700
12746,GBR,Female,Finance,Manager,501-1000 employees,25 to 34,connected to big companies,0
12747,GBR,Female,Finance,Manager,501-1000 employees,25 to 34,connected to any,1200
12748,GBR,Female,Finance,Manager,501-1000 employees,18 to 24,connected to big companies,0
12749,GBR,Female,Finance,Manager,501-1000 employees,18 to 24,connected to any,0
12750,GBR,Female,Finance,Manager,201-500 employees,Any Age Range,connected to big companies,580
12751,GBR,Female,Finance,Manager,201-500 employees,Any Age Range,connected to any,4100
12752,GBR,Female,Finance,Manager,201-500 employees,55+,connected to big companies,0
12753,GBR,Female,Finance,Manager,201-500 employees,55+,connected to any,510
12754,GBR,Female,Finance,Manager,201-500 employees,35 to 54,connected to big companies,340
12755,GBR,Female,Finance,Manager,201-500 employees,35 to 54,connected to any,2000
12756,GBR,Female,Finance,Manager,201-500 employees,25 to 34,connected to big companies,0
12757,GBR,Female,Finance,Manager,201-500 employees,25 to 34,connected to any,1400
12758,GBR,Female,Finance,Manager,201-500 employees,18 to 24,connected to big companies,0
12759,GBR,Female,Finance,Manager,201-500 employees,18 to 24,connected to any,0
12760,GBR,Female,Finance,Manager,51-200 employees,Any Age Range,connected to big companies,710
12761,GBR,Female,Finance,Manager,51-200 employees,Any Age Range,connected to any,4500
12762,GBR,Female,Finance,Manager,51-200 employees,55+,connected to big companies,0
12763,GBR,Female,Finance,Manager,51-200 employees,55+,connected to any,300
12764,GBR,Female,Finance,Manager,51-200 employees,35 to 54,connected to big companies,400
12765,GBR,Female,Finance,Manager,51-200 employees,35 to 54,connected to any,2400
12766,GBR,Female,Finance,Manager,51-200 employees,25 to 34,connected to big companies,0
12767,GBR,Female,Finance,Manager,51-200 employees,25 to 34,connected to any,1600
12768,GBR,Female,Finance,Manager,51-200 employees,18 to 24,connected to big companies,0
12769,GBR,Female,Finance,Manager,51-200 employees,18 to 24,connected to any,0
12770,GBR,Female,Finance,Manager,11-50 employees,Any Age Range,connected to big companies,590
12771,GBR,Female,Finance,Manager,11-50 employees,Any Age Range,connected to any,4100
12772,GBR,Female,Finance,Manager,11-50 employees,55+,connected to big companies,0
12773,GBR,Female,Finance,Manager,11-50 employees,55+,connected to any,0
12774,GBR,Female,Finance,Manager,11-50 employees,35 to 54,connected to big companies,320
12775,GBR,Female,Finance,Manager,11-50 employees,35 to 54,connected to any,2000
12776,GBR,Female,Finance,Manager,11-50 employees,25 to 34,connected to big companies,0
12777,GBR,Female,Finance,Manager,11-50 employees,25 to 34,connected to any,1700
12778,GBR,Female,Finance,Manager,11-50 employees,18 to 24,connected to big companies,0
12779,GBR,Female,Finance,Manager,11-50 employees,18 to 24,connected to any,0
12780,GBR,Female,Finance,Manager,2-10 employees,Any Age Range,connected to big companies,330
12781,GBR,Female,Finance,Manager,2-10 employees,Any Age Range,connected to any,3000
12782,GBR,Female,Finance,Manager,2-10 employees,55+,connected to big companies,0
12783,GBR,Female,Finance,Manager,2-10 employees,55+,connected to any,300
12784,GBR,Female,Finance,Manager,2-10 employees,35 to 54,connected to big companies,0
12785,GBR,Female,Finance,Manager,2-10 employees,35 to 54,connected to any,1300
12786,GBR,Female,Finance,Manager,2-10 employees,25 to 34,connected to big companies,0
12787,GBR,Female,Finance,Manager,2-10 employees,25 to 34,connected to any,1200
12788,GBR,Female,Finance,Manager,2-10 employees,18 to 24,connected to big companies,0
12789,GBR,Female,Finance,Manager,2-10 employees,18 to 24,connected to any,0
12790,GBR,Female,Finance,Manager,Myself Only,Any Age Range,connected to big companies,0
12791,GBR,Female,Finance,Manager,Myself Only,Any Age Range,connected to any,2000
12792,GBR,Female,Finance,Manager,Myself Only,55+,connected to big companies,0
12793,GBR,Female,Finance,Manager,Myself Only,55+,connected to any,0
12794,GBR,Female,Finance,Manager,Myself Only,35 to 54,connected to big companies,0
12795,GBR,Female,Finance,Manager,Myself Only,35 to 54,connected to any,1000
12796,GBR,Female,Finance,Manager,Myself Only,25 to 34,connected to big companies,0
12797,GBR,Female,Finance,Manager,Myself Only,25 to 34,connected to any,790
12798,GBR,Female,Finance,Manager,Myself Only,18 to 24,connected to big companies,0
12799,GBR,Female,Finance,Manager,Myself Only,18 to 24,connected to any,0
12800,GBR,Female,Finance,Senior,Any Company Size,Any Age Range,connected to big companies,33000
12801,GBR,Female,Finance,Senior,Any Company Size,Any Age Range,connected to any,240000
12802,GBR,Female,Finance,Senior,Any Company Size,55+,connected to big companies,1300
12803,GBR,Female,Finance,Senior,Any Company Size,55+,connected to any,12000
12804,GBR,Female,Finance,Senior,Any Company Size,35 to 54,connected to big companies,16000
12805,GBR,Female,Finance,Senior,Any Company Size,35 to 54,connected to any,100000
12806,GBR,Female,Finance,Senior,Any Company Size,25 to 34,connected to big companies,14000
12807,GBR,Female,Finance,Senior,Any Company Size,25 to 34,connected to any,110000
12808,GBR,Female,Finance,Senior,Any Company Size,18 to 24,connected to big companies,1400
12809,GBR,Female,Finance,Senior,Any Company Size,18 to 24,connected to any,17000
12810,GBR,Female,Finance,Senior,"10,001+ employees",Any Age Range,connected to big companies,13000
12811,GBR,Female,Finance,Senior,"10,001+ employees",Any Age Range,connected to any,83000
12812,GBR,Female,Finance,Senior,"10,001+ employees",55+,connected to big companies,470
12813,GBR,Female,Finance,Senior,"10,001+ employees",55+,connected to any,3900
12814,GBR,Female,Finance,Senior,"10,001+ employees",35 to 54,connected to big companies,6500
12815,GBR,Female,Finance,Senior,"10,001+ employees",35 to 54,connected to any,36000
12816,GBR,Female,Finance,Senior,"10,001+ employees",25 to 34,connected to big companies,5300
12817,GBR,Female,Finance,Senior,"10,001+ employees",25 to 34,connected to any,37000
12818,GBR,Female,Finance,Senior,"10,001+ employees",18 to 24,connected to big companies,600
12819,GBR,Female,Finance,Senior,"10,001+ employees",18 to 24,connected to any,5900
12820,GBR,Female,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to big companies,2600
12821,GBR,Female,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to any,16000
12822,GBR,Female,Finance,Senior,"5001-10,000 employees",55+,connected to big companies,0
12823,GBR,Female,Finance,Senior,"5001-10,000 employees",55+,connected to any,710
12824,GBR,Female,Finance,Senior,"5001-10,000 employees",35 to 54,connected to big companies,1400
12825,GBR,Female,Finance,Senior,"5001-10,000 employees",35 to 54,connected to any,7500
12826,GBR,Female,Finance,Senior,"5001-10,000 employees",25 to 34,connected to big companies,1000
12827,GBR,Female,Finance,Senior,"5001-10,000 employees",25 to 34,connected to any,6600
12828,GBR,Female,Finance,Senior,"5001-10,000 employees",18 to 24,connected to big companies,0
12829,GBR,Female,Finance,Senior,"5001-10,000 employees",18 to 24,connected to any,1000
12830,GBR,Female,Finance,Senior,1001-5000 employees,Any Age Range,connected to big companies,6600
12831,GBR,Female,Finance,Senior,1001-5000 employees,Any Age Range,connected to any,41000
12832,GBR,Female,Finance,Senior,1001-5000 employees,55+,connected to big companies,0
12833,GBR,Female,Finance,Senior,1001-5000 employees,55+,connected to any,2000
12834,GBR,Female,Finance,Senior,1001-5000 employees,35 to 54,connected to big companies,3300
12835,GBR,Female,Finance,Senior,1001-5000 employees,35 to 54,connected to any,18000
12836,GBR,Female,Finance,Senior,1001-5000 employees,25 to 34,connected to big companies,2900
12837,GBR,Female,Finance,Senior,1001-5000 employees,25 to 34,connected to any,18000
12838,GBR,Female,Finance,Senior,1001-5000 employees,18 to 24,connected to big companies,0
12839,GBR,Female,Finance,Senior,1001-5000 employees,18 to 24,connected to any,2700
12840,GBR,Female,Finance,Senior,501-1000 employees,Any Age Range,connected to big companies,1900
12841,GBR,Female,Finance,Senior,501-1000 employees,Any Age Range,connected to any,12000
12842,GBR,Female,Finance,Senior,501-1000 employees,55+,connected to big companies,0
12843,GBR,Female,Finance,Senior,501-1000 employees,55+,connected to any,660
12844,GBR,Female,Finance,Senior,501-1000 employees,35 to 54,connected to big companies,890
12845,GBR,Female,Finance,Senior,501-1000 employees,35 to 54,connected to any,5400
12846,GBR,Female,Finance,Senior,501-1000 employees,25 to 34,connected to big companies,920
12847,GBR,Female,Finance,Senior,501-1000 employees,25 to 34,connected to any,5300
12848,GBR,Female,Finance,Senior,501-1000 employees,18 to 24,connected to big companies,0
12849,GBR,Female,Finance,Senior,501-1000 employees,18 to 24,connected to any,770
12850,GBR,Female,Finance,Senior,201-500 employees,Any Age Range,connected to big companies,2300
12851,GBR,Female,Finance,Senior,201-500 employees,Any Age Range,connected to any,16000
12852,GBR,Female,Finance,Senior,201-500 employees,55+,connected to big companies,0
12853,GBR,Female,Finance,Senior,201-500 employees,55+,connected to any,720
12854,GBR,Female,Finance,Senior,201-500 employees,35 to 54,connected to big companies,1100
12855,GBR,Female,Finance,Senior,201-500 employees,35 to 54,connected to any,6800
12856,GBR,Female,Finance,Senior,201-500 employees,25 to 34,connected to big companies,1000
12857,GBR,Female,Finance,Senior,201-500 employees,25 to 34,connected to any,7300
12858,GBR,Female,Finance,Senior,201-500 employees,18 to 24,connected to big companies,0
12859,GBR,Female,Finance,Senior,201-500 employees,18 to 24,connected to any,1100
12860,GBR,Female,Finance,Senior,51-200 employees,Any Age Range,connected to big companies,3100
12861,GBR,Female,Finance,Senior,51-200 employees,Any Age Range,connected to any,20000
12862,GBR,Female,Finance,Senior,51-200 employees,55+,connected to big companies,0
12863,GBR,Female,Finance,Senior,51-200 employees,55+,connected to any,950
12864,GBR,Female,Finance,Senior,51-200 employees,35 to 54,connected to big companies,1400
12865,GBR,Female,Finance,Senior,51-200 employees,35 to 54,connected to any,8100
12866,GBR,Female,Finance,Senior,51-200 employees,25 to 34,connected to big companies,1500
12867,GBR,Female,Finance,Senior,51-200 employees,25 to 34,connected to any,9000
12868,GBR,Female,Finance,Senior,51-200 employees,18 to 24,connected to big companies,0
12869,GBR,Female,Finance,Senior,51-200 employees,18 to 24,connected to any,1400
12870,GBR,Female,Finance,Senior,11-50 employees,Any Age Range,connected to big companies,2500
12871,GBR,Female,Finance,Senior,11-50 employees,Any Age Range,connected to any,19000
12872,GBR,Female,Finance,Senior,11-50 employees,55+,connected to big companies,0
12873,GBR,Female,Finance,Senior,11-50 employees,55+,connected to any,1100
12874,GBR,Female,Finance,Senior,11-50 employees,35 to 54,connected to big companies,990
12875,GBR,Female,Finance,Senior,11-50 employees,35 to 54,connected to any,7300
12876,GBR,Female,Finance,Senior,11-50 employees,25 to 34,connected to big companies,1300
12877,GBR,Female,Finance,Senior,11-50 employees,25 to 34,connected to any,9000
12878,GBR,Female,Finance,Senior,11-50 employees,18 to 24,connected to big companies,0
12879,GBR,Female,Finance,Senior,11-50 employees,18 to 24,connected to any,1600
12880,GBR,Female,Finance,Senior,2-10 employees,Any Age Range,connected to big companies,1200
12881,GBR,Female,Finance,Senior,2-10 employees,Any Age Range,connected to any,14000
12882,GBR,Female,Finance,Senior,2-10 employees,55+,connected to big companies,0
12883,GBR,Female,Finance,Senior,2-10 employees,55+,connected to any,920
12884,GBR,Female,Finance,Senior,2-10 employees,35 to 54,connected to big companies,490
12885,GBR,Female,Finance,Senior,2-10 employees,35 to 54,connected to any,4700
12886,GBR,Female,Finance,Senior,2-10 employees,25 to 34,connected to big companies,490
12887,GBR,Female,Finance,Senior,2-10 employees,25 to 34,connected to any,6400
12888,GBR,Female,Finance,Senior,2-10 employees,18 to 24,connected to big companies,0
