0,1,2,3,4,5,6,7,8
VNM,Female,Finance,Training,Myself Only,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Training,Myself Only,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Training,Myself Only,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,55+,recently relocated,connected to any,0
VNM,Female,Finance,Training,Myself Only,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,55+,recently promoted,connected to any,0
VNM,Female,Finance,Training,Myself Only,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,55+,any recent status,connected to any,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Training,Myself Only,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Training,Myself Only,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Training,Myself Only,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Training,Myself Only,18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,Any Company Size,18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"10,001+ employees",18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,"5001-10,000 employees",18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,1001-5000 employees,18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,501-1000 employees,18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,201-500 employees,18 to 24,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,Any Age Range,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,55+,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,35 to 54,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,25 to 34,any recent status,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently relocated,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,recently promoted,connected to any,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,any recent status,connected to big companies,0
VNM,Female,Finance,Unpaid,51-200 employees,18 to 24,any recent status,connected to any,0
