,Country,Sector,Job Seniority,Company Size,Age Ranges,Any_Gender_any,Male_any,Female_any,Any_Gender_with,Male_with,Female_with
4381,IND,Finance,Senior,Myself Only,18 to 24,1900.0,1100.0,510.0,0.0,0.0,0.0
4382,IND,Finance,Senior,Myself Only,25 to 34,5500.0,3300.0,1500.0,460.0,0.0,0.0
4383,IND,Finance,Senior,Myself Only,35 to 54,2500.0,1700.0,570.0,460.0,310.0,0.0
4384,IND,Finance,Senior,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
4385,IND,Finance,Entry,Myself Only,Any Age Range,10000.0,5700.0,2500.0,390.0,0.0,0.0
4386,IND,Finance,Entry,Myself Only,18 to 24,3600.0,1900.0,760.0,0.0,0.0,0.0
4387,IND,Finance,Entry,Myself Only,25 to 34,5200.0,3000.0,1400.0,0.0,0.0,0.0
4388,IND,Finance,Entry,Myself Only,35 to 54,1200.0,770.0,0.0,0.0,0.0,0.0
4389,IND,Finance,Entry,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
4390,IND,Finance,Training,Myself Only,Any Age Range,750.0,400.0,0.0,0.0,0.0,0.0
4391,IND,Finance,Training,Myself Only,18 to 24,500.0,0.0,0.0,0.0,0.0,0.0
4392,IND,Finance,Training,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4393,IND,Finance,Training,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4394,IND,Finance,Training,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
4395,IND,Finance,Unpaid,Myself Only,Any Age Range,590.0,320.0,0.0,0.0,0.0,0.0
4396,IND,Finance,Unpaid,Myself Only,18 to 24,480.0,0.0,0.0,0.0,0.0,0.0
4397,IND,Finance,Unpaid,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4398,IND,Finance,Unpaid,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4399,IND,Finance,Unpaid,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
4400,PHL,IT,Any Job Seniority,Any Company Size,Any Age Range,920000.0,400000.0,340000.0,44000.0,23000.0,16000.0
4401,PHL,IT,Any Job Seniority,Any Company Size,18 to 24,140000.0,58000.0,52000.0,1800.0,880.0,700.0
4402,PHL,IT,Any Job Seniority,Any Company Size,25 to 34,590000.0,250000.0,220000.0,19000.0,9600.0,7400.0
4403,PHL,IT,Any Job Seniority,Any Company Size,35 to 54,160000.0,80000.0,61000.0,21000.0,12000.0,7200.0
4404,PHL,IT,Any Job Seniority,Any Company Size,55+,8800.0,5400.0,2500.0,1500.0,1000.0,310.0
4405,PHL,IT,Owner,Any Company Size,Any Age Range,17000.0,8500.0,5300.0,2000.0,1200.0,590.0
4406,PHL,IT,Owner,Any Company Size,18 to 24,1400.0,610.0,410.0,0.0,0.0,0.0
4407,PHL,IT,Owner,Any Company Size,25 to 34,9200.0,4200.0,3000.0,660.0,360.0,0.0
4408,PHL,IT,Owner,Any Company Size,35 to 54,5600.0,3200.0,1700.0,1100.0,700.0,300.0
4409,PHL,IT,Owner,Any Company Size,55+,710.0,470.0,0.0,0.0,0.0,0.0
4410,PHL,IT,Partner,Any Company Size,Any Age Range,1700.0,980.0,470.0,410.0,0.0,0.0
4411,PHL,IT,Partner,Any Company Size,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4412,PHL,IT,Partner,Any Company Size,25 to 34,720.0,380.0,0.0,0.0,0.0,0.0
4413,PHL,IT,Partner,Any Company Size,35 to 54,670.0,410.0,0.0,0.0,0.0,0.0
4414,PHL,IT,Partner,Any Company Size,55+,0.0,0.0,0.0,0.0,0.0,0.0
4415,PHL,IT,CXO,Any Company Size,Any Age Range,9600.0,5600.0,2200.0,1700.0,1100.0,350.0
4416,PHL,IT,CXO,Any Company Size,18 to 24,760.0,380.0,0.0,0.0,0.0,0.0
4417,PHL,IT,CXO,Any Company Size,25 to 34,4900.0,2500.0,1200.0,370.0,0.0,0.0
4418,PHL,IT,CXO,Any Company Size,35 to 54,3100.0,2100.0,690.0,930.0,670.0,0.0
4419,PHL,IT,CXO,Any Company Size,55+,780.0,560.0,0.0,0.0,0.0,0.0
4420,PHL,IT,VP,Any Company Size,Any Age Range,8900.0,4600.0,2600.0,1400.0,860.0,380.0
4421,PHL,IT,VP,Any Company Size,18 to 24,700.0,310.0,0.0,0.0,0.0,0.0
4422,PHL,IT,VP,Any Company Size,25 to 34,4400.0,2000.0,1300.0,0.0,0.0,0.0
4423,PHL,IT,VP,Any Company Size,35 to 54,3100.0,1800.0,920.0,890.0,550.0,0.0
4424,PHL,IT,VP,Any Company Size,55+,680.0,460.0,0.0,0.0,0.0,0.0
4425,PHL,IT,Director,Any Company Size,Any Age Range,18000.0,8800.0,6100.0,3200.0,1900.0,1000.0
4426,PHL,IT,Director,Any Company Size,18 to 24,1300.0,570.0,470.0,0.0,0.0,0.0
4427,PHL,IT,Director,Any Company Size,25 to 34,7900.0,3500.0,2800.0,660.0,350.0,0.0
4428,PHL,IT,Director,Any Company Size,35 to 54,7600.0,4100.0,2700.0,2200.0,1300.0,700.0
4429,PHL,IT,Director,Any Company Size,55+,1100.0,670.0,0.0,320.0,0.0,0.0
4430,PHL,IT,Manager,Any Company Size,Any Age Range,49000.0,23000.0,18000.0,5000.0,2500.0,1800.0
4431,PHL,IT,Manager,Any Company Size,18 to 24,4100.0,1800.0,1400.0,0.0,0.0,0.0
4432,PHL,IT,Manager,Any Company Size,25 to 34,26000.0,11000.0,9300.0,1400.0,640.0,540.0
4433,PHL,IT,Manager,Any Company Size,35 to 54,18000.0,9000.0,6700.0,3400.0,1800.0,1200.0
4434,PHL,IT,Manager,Any Company Size,55+,1100.0,700.0,310.0,0.0,0.0,0.0
4435,PHL,IT,Senior,Any Company Size,Any Age Range,240000.0,99000.0,95000.0,17000.0,8500.0,6300.0
4436,PHL,IT,Senior,Any Company Size,18 to 24,29000.0,11000.0,13000.0,470.0,0.0,0.0
4437,PHL,IT,Senior,Any Company Size,25 to 34,150000.0,61000.0,61000.0,7700.0,3700.0,3100.0
4438,PHL,IT,Senior,Any Company Size,35 to 54,54000.0,26000.0,21000.0,8200.0,4400.0,2900.0
4439,PHL,IT,Senior,Any Company Size,55+,2000.0,1200.0,640.0,340.0,0.0,0.0
4440,PHL,IT,Entry,Any Company Size,Any Age Range,400000.0,170000.0,150000.0,12000.0,6000.0,4200.0
4441,PHL,IT,Entry,Any Company Size,18 to 24,69000.0,28000.0,26000.0,700.0,330.0,0.0
4442,PHL,IT,Entry,Any Company Size,25 to 34,270000.0,120000.0,100000.0,6800.0,3500.0,2600.0
4443,PHL,IT,Entry,Any Company Size,35 to 54,51000.0,25000.0,19000.0,4000.0,2200.0,1300.0
4444,PHL,IT,Entry,Any Company Size,55+,1500.0,860.0,480.0,0.0,0.0,0.0
4445,PHL,IT,Training,Any Company Size,Any Age Range,9500.0,3700.0,3500.0,0.0,0.0,0.0
4446,PHL,IT,Training,Any Company Size,18 to 24,3000.0,1200.0,1100.0,0.0,0.0,0.0
4447,PHL,IT,Training,Any Company Size,25 to 34,6000.0,2300.0,2200.0,0.0,0.0,0.0
4448,PHL,IT,Training,Any Company Size,35 to 54,300.0,0.0,0.0,0.0,0.0,0.0
4449,PHL,IT,Training,Any Company Size,55+,0.0,0.0,0.0,0.0,0.0,0.0
4450,PHL,IT,Unpaid,Any Company Size,Any Age Range,15000.0,5200.0,5800.0,0.0,0.0,0.0
4451,PHL,IT,Unpaid,Any Company Size,18 to 24,2800.0,1000.0,1100.0,0.0,0.0,0.0
4452,PHL,IT,Unpaid,Any Company Size,25 to 34,11000.0,3900.0,4500.0,0.0,0.0,0.0
4453,PHL,IT,Unpaid,Any Company Size,35 to 54,460.0,0.0,0.0,0.0,0.0,0.0
4454,PHL,IT,Unpaid,Any Company Size,55+,0.0,0.0,0.0,0.0,0.0,0.0
4455,PHL,IT,Any Job Seniority,"10,001+ employees",Any Age Range,230000.0,97000.0,89000.0,14000.0,7200.0,4900.0
4456,PHL,IT,Any Job Seniority,"10,001+ employees",18 to 24,37000.0,14000.0,15000.0,400.0,0.0,0.0
4457,PHL,IT,Any Job Seniority,"10,001+ employees",25 to 34,140000.0,58000.0,55000.0,5700.0,2800.0,2200.0
4458,PHL,IT,Any Job Seniority,"10,001+ employees",35 to 54,49000.0,24000.0,19000.0,7300.0,4000.0,2500.0
4459,PHL,IT,Any Job Seniority,"10,001+ employees",55+,1700.0,1000.0,510.0,350.0,0.0,0.0
4460,PHL,IT,Owner,"10,001+ employees",Any Age Range,1600.0,650.0,510.0,0.0,0.0,0.0
4461,PHL,IT,Owner,"10,001+ employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4462,PHL,IT,Owner,"10,001+ employees",25 to 34,790.0,0.0,0.0,0.0,0.0,0.0
4463,PHL,IT,Owner,"10,001+ employees",35 to 54,490.0,0.0,0.0,0.0,0.0,0.0
4464,PHL,IT,Owner,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4465,PHL,IT,Partner,"10,001+ employees",Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4466,PHL,IT,Partner,"10,001+ employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4467,PHL,IT,Partner,"10,001+ employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4468,PHL,IT,Partner,"10,001+ employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4469,PHL,IT,Partner,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4470,PHL,IT,CXO,"10,001+ employees",Any Age Range,990.0,440.0,0.0,0.0,0.0,0.0
4471,PHL,IT,CXO,"10,001+ employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4472,PHL,IT,CXO,"10,001+ employees",25 to 34,550.0,0.0,0.0,0.0,0.0,0.0
4473,PHL,IT,CXO,"10,001+ employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4474,PHL,IT,CXO,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4475,PHL,IT,VP,"10,001+ employees",Any Age Range,1900.0,790.0,580.0,310.0,0.0,0.0
4476,PHL,IT,VP,"10,001+ employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4477,PHL,IT,VP,"10,001+ employees",25 to 34,940.0,350.0,310.0,0.0,0.0,0.0
4478,PHL,IT,VP,"10,001+ employees",35 to 54,590.0,310.0,0.0,0.0,0.0,0.0
4479,PHL,IT,VP,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4480,PHL,IT,Director,"10,001+ employees",Any Age Range,4300.0,2100.0,1500.0,850.0,520.0,0.0
4481,PHL,IT,Director,"10,001+ employees",18 to 24,420.0,0.0,0.0,0.0,0.0,0.0
4482,PHL,IT,Director,"10,001+ employees",25 to 34,1600.0,660.0,590.0,0.0,0.0,0.0
4483,PHL,IT,Director,"10,001+ employees",35 to 54,1900.0,1100.0,680.0,630.0,380.0,0.0
4484,PHL,IT,Director,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4485,PHL,IT,Manager,"10,001+ employees",Any Age Range,16000.0,7500.0,5700.0,2100.0,1100.0,700.0
4486,PHL,IT,Manager,"10,001+ employees",18 to 24,1200.0,570.0,400.0,0.0,0.0,0.0
4487,PHL,IT,Manager,"10,001+ employees",25 to 34,6800.0,3100.0,2500.0,460.0,0.0,0.0
4488,PHL,IT,Manager,"10,001+ employees",35 to 54,7100.0,3600.0,2600.0,1500.0,840.0,510.0
4489,PHL,IT,Manager,"10,001+ employees",55+,350.0,0.0,0.0,0.0,0.0,0.0
4490,PHL,IT,Senior,"10,001+ employees",Any Age Range,92000.0,39000.0,38000.0,6900.0,3600.0,2500.0
4491,PHL,IT,Senior,"10,001+ employees",18 to 24,14000.0,5100.0,6000.0,0.0,0.0,0.0
4492,PHL,IT,Senior,"10,001+ employees",25 to 34,53000.0,22000.0,22000.0,2900.0,1400.0,1200.0
4493,PHL,IT,Senior,"10,001+ employees",35 to 54,23000.0,11000.0,9400.0,3600.0,2000.0,1300.0
4494,PHL,IT,Senior,"10,001+ employees",55+,650.0,360.0,0.0,0.0,0.0,0.0
4495,PHL,IT,Entry,"10,001+ employees",Any Age Range,100000.0,44000.0,40000.0,3600.0,1900.0,1300.0
4496,PHL,IT,Entry,"10,001+ employees",18 to 24,19000.0,7600.0,7800.0,0.0,0.0,0.0
4497,PHL,IT,Entry,"10,001+ employees",25 to 34,68000.0,29000.0,27000.0,2100.0,1100.0,790.0
4498,PHL,IT,Entry,"10,001+ employees",35 to 54,15000.0,7500.0,5500.0,1300.0,730.0,410.0
4499,PHL,IT,Entry,"10,001+ employees",55+,360.0,0.0,0.0,0.0,0.0,0.0
4500,PHL,IT,Training,"10,001+ employees",Any Age Range,1700.0,650.0,660.0,0.0,0.0,0.0
4501,PHL,IT,Training,"10,001+ employees",18 to 24,560.0,0.0,0.0,0.0,0.0,0.0
4502,PHL,IT,Training,"10,001+ employees",25 to 34,1000.0,400.0,420.0,0.0,0.0,0.0
4503,PHL,IT,Training,"10,001+ employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4504,PHL,IT,Training,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4505,PHL,IT,Unpaid,"10,001+ employees",Any Age Range,570.0,0.0,0.0,0.0,0.0,0.0
4506,PHL,IT,Unpaid,"10,001+ employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4507,PHL,IT,Unpaid,"10,001+ employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4508,PHL,IT,Unpaid,"10,001+ employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4509,PHL,IT,Unpaid,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4510,PHL,IT,Any Job Seniority,"5001-10,000 employees",Any Age Range,44000.0,19000.0,17000.0,3600.0,1800.0,1400.0
4511,PHL,IT,Any Job Seniority,"5001-10,000 employees",18 to 24,5300.0,2500.0,1800.0,0.0,0.0,0.0
4512,PHL,IT,Any Job Seniority,"5001-10,000 employees",25 to 34,26000.0,11000.0,10000.0,1500.0,720.0,630.0
4513,PHL,IT,Any Job Seniority,"5001-10,000 employees",35 to 54,11000.0,5100.0,4200.0,1900.0,1000.0,690.0
4514,PHL,IT,Any Job Seniority,"5001-10,000 employees",55+,490.0,300.0,0.0,0.0,0.0,0.0
4515,PHL,IT,Owner,"5001-10,000 employees",Any Age Range,420.0,0.0,0.0,0.0,0.0,0.0
4516,PHL,IT,Owner,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4517,PHL,IT,Owner,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4518,PHL,IT,Owner,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4519,PHL,IT,Owner,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4520,PHL,IT,Partner,"5001-10,000 employees",Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4521,PHL,IT,Partner,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4522,PHL,IT,Partner,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4523,PHL,IT,Partner,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4524,PHL,IT,Partner,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4525,PHL,IT,CXO,"5001-10,000 employees",Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4526,PHL,IT,CXO,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4527,PHL,IT,CXO,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4528,PHL,IT,CXO,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4529,PHL,IT,CXO,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4530,PHL,IT,VP,"5001-10,000 employees",Any Age Range,440.0,0.0,0.0,0.0,0.0,0.0
4531,PHL,IT,VP,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4532,PHL,IT,VP,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4533,PHL,IT,VP,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4534,PHL,IT,VP,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4535,PHL,IT,Director,"5001-10,000 employees",Any Age Range,2100.0,1000.0,760.0,490.0,0.0,0.0
4536,PHL,IT,Director,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4537,PHL,IT,Director,"5001-10,000 employees",25 to 34,720.0,350.0,0.0,0.0,0.0,0.0
4538,PHL,IT,Director,"5001-10,000 employees",35 to 54,1100.0,570.0,430.0,370.0,0.0,0.0
4539,PHL,IT,Director,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4540,PHL,IT,Manager,"5001-10,000 employees",Any Age Range,4300.0,2000.0,1600.0,610.0,0.0,0.0
4541,PHL,IT,Manager,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4542,PHL,IT,Manager,"5001-10,000 employees",25 to 34,1800.0,830.0,710.0,0.0,0.0,0.0
4543,PHL,IT,Manager,"5001-10,000 employees",35 to 54,2000.0,960.0,770.0,410.0,0.0,0.0
4544,PHL,IT,Manager,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4545,PHL,IT,Senior,"5001-10,000 employees",Any Age Range,14000.0,5700.0,6000.0,1500.0,730.0,620.0
4546,PHL,IT,Senior,"5001-10,000 employees",18 to 24,1200.0,470.0,510.0,0.0,0.0,0.0
4547,PHL,IT,Senior,"5001-10,000 employees",25 to 34,8600.0,3300.0,3700.0,700.0,340.0,0.0
4548,PHL,IT,Senior,"5001-10,000 employees",35 to 54,4000.0,1800.0,1700.0,730.0,350.0,0.0
4549,PHL,IT,Senior,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4550,PHL,IT,Entry,"5001-10,000 employees",Any Age Range,21000.0,9500.0,7300.0,840.0,430.0,340.0
4551,PHL,IT,Entry,"5001-10,000 employees",18 to 24,3400.0,1600.0,1000.0,0.0,0.0,0.0
4552,PHL,IT,Entry,"5001-10,000 employees",25 to 34,14000.0,6200.0,5100.0,490.0,0.0,0.0
4553,PHL,IT,Entry,"5001-10,000 employees",35 to 54,3200.0,1600.0,1200.0,310.0,0.0,0.0
4554,PHL,IT,Entry,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4555,PHL,IT,Training,"5001-10,000 employees",Any Age Range,330.0,0.0,0.0,0.0,0.0,0.0
4556,PHL,IT,Training,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4557,PHL,IT,Training,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4558,PHL,IT,Training,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4559,PHL,IT,Training,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4560,PHL,IT,Unpaid,"5001-10,000 employees",Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4561,PHL,IT,Unpaid,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4562,PHL,IT,Unpaid,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4563,PHL,IT,Unpaid,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4564,PHL,IT,Unpaid,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
4565,PHL,IT,Any Job Seniority,1001-5000 employees,Any Age Range,51000.0,23000.0,19000.0,3900.0,2100.0,1300.0
4566,PHL,IT,Any Job Seniority,1001-5000 employees,18 to 24,6400.0,2600.0,2400.0,0.0,0.0,0.0
4567,PHL,IT,Any Job Seniority,1001-5000 employees,25 to 34,33000.0,14000.0,13000.0,1700.0,860.0,630.0
4568,PHL,IT,Any Job Seniority,1001-5000 employees,35 to 54,11000.0,5600.0,4000.0,1900.0,1100.0,610.0
4569,PHL,IT,Any Job Seniority,1001-5000 employees,55+,440.0,0.0,0.0,0.0,0.0,0.0
4570,PHL,IT,Owner,1001-5000 employees,Any Age Range,630.0,320.0,0.0,0.0,0.0,0.0
4571,PHL,IT,Owner,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4572,PHL,IT,Owner,1001-5000 employees,25 to 34,310.0,0.0,0.0,0.0,0.0,0.0
4573,PHL,IT,Owner,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4574,PHL,IT,Owner,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4575,PHL,IT,Partner,1001-5000 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4576,PHL,IT,Partner,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4577,PHL,IT,Partner,1001-5000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4578,PHL,IT,Partner,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4579,PHL,IT,Partner,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4580,PHL,IT,CXO,1001-5000 employees,Any Age Range,420.0,0.0,0.0,0.0,0.0,0.0
4581,PHL,IT,CXO,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4582,PHL,IT,CXO,1001-5000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4583,PHL,IT,CXO,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4584,PHL,IT,CXO,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4585,PHL,IT,VP,1001-5000 employees,Any Age Range,480.0,0.0,0.0,0.0,0.0,0.0
4586,PHL,IT,VP,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4587,PHL,IT,VP,1001-5000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4588,PHL,IT,VP,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4589,PHL,IT,VP,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4590,PHL,IT,Director,1001-5000 employees,Any Age Range,1400.0,730.0,460.0,300.0,0.0,0.0
4591,PHL,IT,Director,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4592,PHL,IT,Director,1001-5000 employees,25 to 34,560.0,0.0,0.0,0.0,0.0,0.0
4593,PHL,IT,Director,1001-5000 employees,35 to 54,670.0,370.0,0.0,0.0,0.0,0.0
4594,PHL,IT,Director,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4595,PHL,IT,Manager,1001-5000 employees,Any Age Range,3900.0,1800.0,1400.0,530.0,0.0,0.0
4596,PHL,IT,Manager,1001-5000 employees,18 to 24,300.0,0.0,0.0,0.0,0.0,0.0
4597,PHL,IT,Manager,1001-5000 employees,25 to 34,1800.0,840.0,680.0,0.0,0.0,0.0
4598,PHL,IT,Manager,1001-5000 employees,35 to 54,1600.0,790.0,610.0,350.0,0.0,0.0
4599,PHL,IT,Manager,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4600,PHL,IT,Senior,1001-5000 employees,Any Age Range,18000.0,7700.0,7100.0,1800.0,950.0,620.0
4601,PHL,IT,Senior,1001-5000 employees,18 to 24,1700.0,680.0,710.0,0.0,0.0,0.0
4602,PHL,IT,Senior,1001-5000 employees,25 to 34,11000.0,4600.0,4600.0,810.0,410.0,310.0
4603,PHL,IT,Senior,1001-5000 employees,35 to 54,4700.0,2300.0,1700.0,880.0,490.0,0.0
4604,PHL,IT,Senior,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4605,PHL,IT,Entry,1001-5000 employees,Any Age Range,25000.0,11000.0,9100.0,1100.0,560.0,370.0
4606,PHL,IT,Entry,1001-5000 employees,18 to 24,3700.0,1500.0,1400.0,0.0,0.0,0.0
4607,PHL,IT,Entry,1001-5000 employees,25 to 34,17000.0,7300.0,6400.0,640.0,320.0,0.0
4608,PHL,IT,Entry,1001-5000 employees,35 to 54,3700.0,1900.0,1300.0,400.0,0.0,0.0
4609,PHL,IT,Entry,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4610,PHL,IT,Training,1001-5000 employees,Any Age Range,380.0,0.0,0.0,0.0,0.0,0.0
4611,PHL,IT,Training,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4612,PHL,IT,Training,1001-5000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4613,PHL,IT,Training,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4614,PHL,IT,Training,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4615,PHL,IT,Unpaid,1001-5000 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4616,PHL,IT,Unpaid,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4617,PHL,IT,Unpaid,1001-5000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4618,PHL,IT,Unpaid,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4619,PHL,IT,Unpaid,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4620,PHL,IT,Any Job Seniority,501-1000 employees,Any Age Range,45000.0,18000.0,19000.0,3900.0,1800.0,1700.0
4621,PHL,IT,Any Job Seniority,501-1000 employees,18 to 24,6200.0,2500.0,2500.0,0.0,0.0,0.0
4622,PHL,IT,Any Job Seniority,501-1000 employees,25 to 34,28000.0,11000.0,12000.0,2000.0,840.0,870.0
4623,PHL,IT,Any Job Seniority,501-1000 employees,35 to 54,9200.0,3900.0,4100.0,1600.0,770.0,710.0
4624,PHL,IT,Any Job Seniority,501-1000 employees,55+,440.0,0.0,0.0,0.0,0.0,0.0
4625,PHL,IT,Owner,501-1000 employees,Any Age Range,970.0,400.0,400.0,0.0,0.0,0.0
4626,PHL,IT,Owner,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4627,PHL,IT,Owner,501-1000 employees,25 to 34,470.0,0.0,0.0,0.0,0.0,0.0
4628,PHL,IT,Owner,501-1000 employees,35 to 54,390.0,0.0,0.0,0.0,0.0,0.0
4629,PHL,IT,Owner,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4630,PHL,IT,Partner,501-1000 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
4631,PHL,IT,Partner,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4632,PHL,IT,Partner,501-1000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
4633,PHL,IT,Partner,501-1000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
4634,PHL,IT,Partner,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
4635,PHL,IT,CXO,501-1000 employees,Any Age Range,410.0,0.0,0.0,0.0,0.0,0.0
4636,PHL,IT,CXO,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
4637,PHL,IT,CXO,501-1000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
