Country,Gender,Age Range,Job seniority,Company Industry,Company Size,Count
US,Female,25 to 34,Manager,Internet,"5001-10,000 employees",1500
US,Female,25 to 34,Manager,Internet,1001-5000 employees,4900
US,Female,25 to 34,Manager,Internet,501-1000 employees,2200
US,Female,25 to 34,Manager,Internet,201-500 employees,2200
US,Female,25 to 34,Manager,Internet,51-200 employees,3100
US,Female,25 to 34,Manager,Internet,11-50 employees,3100
US,Female,25 to 34,Manager,Internet,2-10 employees,2600
US,Female,25 to 34,Manager,Internet,Myself Only,550
US,Female,25 to 34,Senior,Venture Capital & Private Equity,"10,001+ employees",3000
US,Female,25 to 34,Senior,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Female,25 to 34,Senior,Venture Capital & Private Equity,1001-5000 employees,770
US,Female,25 to 34,Senior,Venture Capital & Private Equity,501-1000 employees,390
US,Female,25 to 34,Senior,Venture Capital & Private Equity,201-500 employees,660
US,Female,25 to 34,Senior,Venture Capital & Private Equity,51-200 employees,1300
US,Female,25 to 34,Senior,Venture Capital & Private Equity,11-50 employees,2500
US,Female,25 to 34,Senior,Venture Capital & Private Equity,2-10 employees,7700
US,Female,25 to 34,Senior,Venture Capital & Private Equity,Myself Only,0
US,Female,25 to 34,Senior,Investment Management,"10,001+ employees",30000
US,Female,25 to 34,Senior,Investment Management,"5001-10,000 employees",2400
US,Female,25 to 34,Senior,Investment Management,1001-5000 employees,4500
US,Female,25 to 34,Senior,Investment Management,501-1000 employees,1500
US,Female,25 to 34,Senior,Investment Management,201-500 employees,1500
US,Female,25 to 34,Senior,Investment Management,51-200 employees,2600
US,Female,25 to 34,Senior,Investment Management,11-50 employees,3200
US,Female,25 to 34,Senior,Investment Management,2-10 employees,2900
US,Female,25 to 34,Senior,Investment Management,Myself Only,0
US,Female,25 to 34,Senior,Investment Banking,"10,001+ employees",2800
US,Female,25 to 34,Senior,Investment Banking,"5001-10,000 employees",380
US,Female,25 to 34,Senior,Investment Banking,1001-5000 employees,810
US,Female,25 to 34,Senior,Investment Banking,501-1000 employees,0
US,Female,25 to 34,Senior,Investment Banking,201-500 employees,0
US,Female,25 to 34,Senior,Investment Banking,51-200 employees,550
US,Female,25 to 34,Senior,Investment Banking,11-50 employees,930
US,Female,25 to 34,Senior,Investment Banking,2-10 employees,660
US,Female,25 to 34,Senior,Investment Banking,Myself Only,0
US,Female,25 to 34,Senior,Insurance,"10,001+ employees",63000
US,Female,25 to 34,Senior,Insurance,"5001-10,000 employees",18000
US,Female,25 to 34,Senior,Insurance,1001-5000 employees,34000
US,Female,25 to 34,Senior,Insurance,501-1000 employees,11000
US,Female,25 to 34,Senior,Insurance,201-500 employees,13000
US,Female,25 to 34,Senior,Insurance,51-200 employees,16000
US,Female,25 to 34,Senior,Insurance,11-50 employees,17000
US,Female,25 to 34,Senior,Insurance,2-10 employees,15000
US,Female,25 to 34,Senior,Insurance,Myself Only,830
US,Female,25 to 34,Senior,Financial Services,"10,001+ employees",160000
US,Female,25 to 34,Senior,Financial Services,"5001-10,000 employees",24000
US,Female,25 to 34,Senior,Financial Services,1001-5000 employees,44000
US,Female,25 to 34,Senior,Financial Services,501-1000 employees,17000
US,Female,25 to 34,Senior,Financial Services,201-500 employees,20000
US,Female,25 to 34,Senior,Financial Services,51-200 employees,24000
US,Female,25 to 34,Senior,Financial Services,11-50 employees,21000
US,Female,25 to 34,Senior,Financial Services,2-10 employees,17000
US,Female,25 to 34,Senior,Financial Services,Myself Only,1400
US,Female,25 to 34,Senior,Capital Markets,"10,001+ employees",0
US,Female,25 to 34,Senior,Capital Markets,"5001-10,000 employees",0
US,Female,25 to 34,Senior,Capital Markets,1001-5000 employees,340
US,Female,25 to 34,Senior,Capital Markets,501-1000 employees,0
US,Female,25 to 34,Senior,Capital Markets,201-500 employees,410
US,Female,25 to 34,Senior,Capital Markets,51-200 employees,360
US,Female,25 to 34,Senior,Capital Markets,11-50 employees,0
US,Female,25 to 34,Senior,Capital Markets,2-10 employees,590
US,Female,25 to 34,Senior,Capital Markets,Myself Only,0
US,Female,25 to 34,Senior,Banking,"10,001+ employees",68000
US,Female,25 to 34,Senior,Banking,"5001-10,000 employees",7800
US,Female,25 to 34,Senior,Banking,1001-5000 employees,22000
US,Female,25 to 34,Senior,Banking,501-1000 employees,9600
US,Female,25 to 34,Senior,Banking,201-500 employees,12000
US,Female,25 to 34,Senior,Banking,51-200 employees,13000
US,Female,25 to 34,Senior,Banking,11-50 employees,5400
US,Female,25 to 34,Senior,Banking,2-10 employees,2900
US,Female,25 to 34,Senior,Banking,Myself Only,680
US,Female,25 to 34,Senior,Consumer Electronics,"10,001+ employees",9200
US,Female,25 to 34,Senior,Consumer Electronics,"5001-10,000 employees",500
US,Female,25 to 34,Senior,Consumer Electronics,1001-5000 employees,1800
US,Female,25 to 34,Senior,Consumer Electronics,501-1000 employees,590
US,Female,25 to 34,Senior,Consumer Electronics,201-500 employees,750
US,Female,25 to 34,Senior,Consumer Electronics,51-200 employees,970
US,Female,25 to 34,Senior,Consumer Electronics,11-50 employees,1200
US,Female,25 to 34,Senior,Consumer Electronics,2-10 employees,860
US,Female,25 to 34,Senior,Consumer Electronics,Myself Only,0
US,Female,25 to 34,Senior,Nanotechnology,"10,001+ employees",0
US,Female,25 to 34,Senior,Nanotechnology,"5001-10,000 employees",0
US,Female,25 to 34,Senior,Nanotechnology,1001-5000 employees,0
US,Female,25 to 34,Senior,Nanotechnology,501-1000 employees,0
US,Female,25 to 34,Senior,Nanotechnology,201-500 employees,0
US,Female,25 to 34,Senior,Nanotechnology,51-200 employees,0
US,Female,25 to 34,Senior,Nanotechnology,11-50 employees,0
US,Female,25 to 34,Senior,Nanotechnology,2-10 employees,0
US,Female,25 to 34,Senior,Nanotechnology,Myself Only,0
US,Female,25 to 34,Senior,Semiconductors,"10,001+ employees",5600
US,Female,25 to 34,Senior,Semiconductors,"5001-10,000 employees",1300
US,Female,25 to 34,Senior,Semiconductors,1001-5000 employees,1200
US,Female,25 to 34,Senior,Semiconductors,501-1000 employees,520
US,Female,25 to 34,Senior,Semiconductors,201-500 employees,500
US,Female,25 to 34,Senior,Semiconductors,51-200 employees,580
US,Female,25 to 34,Senior,Semiconductors,11-50 employees,480
US,Female,25 to 34,Senior,Semiconductors,2-10 employees,330
US,Female,25 to 34,Senior,Semiconductors,Myself Only,0
US,Female,25 to 34,Senior,Telecommunications,"10,001+ employees",39000
US,Female,25 to 34,Senior,Telecommunications,"5001-10,000 employees",1600
US,Female,25 to 34,Senior,Telecommunications,1001-5000 employees,7700
US,Female,25 to 34,Senior,Telecommunications,501-1000 employees,2800
US,Female,25 to 34,Senior,Telecommunications,201-500 employees,3600
US,Female,25 to 34,Senior,Telecommunications,51-200 employees,5400
US,Female,25 to 34,Senior,Telecommunications,11-50 employees,5200
US,Female,25 to 34,Senior,Telecommunications,2-10 employees,3200
US,Female,25 to 34,Senior,Telecommunications,Myself Only,320
US,Female,25 to 34,Senior,Wireless,"10,001+ employees",4900
US,Female,25 to 34,Senior,Wireless,"5001-10,000 employees",1400
US,Female,25 to 34,Senior,Wireless,1001-5000 employees,720
US,Female,25 to 34,Senior,Wireless,501-1000 employees,0
US,Female,25 to 34,Senior,Wireless,201-500 employees,500
US,Female,25 to 34,Senior,Wireless,51-200 employees,870
US,Female,25 to 34,Senior,Wireless,11-50 employees,610
US,Female,25 to 34,Senior,Wireless,2-10 employees,0
US,Female,25 to 34,Senior,Wireless,Myself Only,0
US,Female,25 to 34,Senior,Computer Networking,"10,001+ employees",1800
US,Female,25 to 34,Senior,Computer Networking,"5001-10,000 employees",300
US,Female,25 to 34,Senior,Computer Networking,1001-5000 employees,770
US,Female,25 to 34,Senior,Computer Networking,501-1000 employees,0
US,Female,25 to 34,Senior,Computer Networking,201-500 employees,440
US,Female,25 to 34,Senior,Computer Networking,51-200 employees,370
US,Female,25 to 34,Senior,Computer Networking,11-50 employees,490
US,Female,25 to 34,Senior,Computer Networking,2-10 employees,620
US,Female,25 to 34,Senior,Computer Networking,Myself Only,0
US,Female,25 to 34,Senior,Computer Hardware,"10,001+ employees",1100
US,Female,25 to 34,Senior,Computer Hardware,"5001-10,000 employees",0
US,Female,25 to 34,Senior,Computer Hardware,1001-5000 employees,430
US,Female,25 to 34,Senior,Computer Hardware,501-1000 employees,0
US,Female,25 to 34,Senior,Computer Hardware,201-500 employees,720
US,Female,25 to 34,Senior,Computer Hardware,51-200 employees,540
US,Female,25 to 34,Senior,Computer Hardware,11-50 employees,600
US,Female,25 to 34,Senior,Computer Hardware,2-10 employees,480
US,Female,25 to 34,Senior,Computer Hardware,Myself Only,0
US,Female,25 to 34,Senior,Computer & Network Security,"10,001+ employees",22000
US,Female,25 to 34,Senior,Computer & Network Security,"5001-10,000 employees",1300
US,Female,25 to 34,Senior,Computer & Network Security,1001-5000 employees,1800
US,Female,25 to 34,Senior,Computer & Network Security,501-1000 employees,870
US,Female,25 to 34,Senior,Computer & Network Security,201-500 employees,940
US,Female,25 to 34,Senior,Computer & Network Security,51-200 employees,1500
US,Female,25 to 34,Senior,Computer & Network Security,11-50 employees,1300
US,Female,25 to 34,Senior,Computer & Network Security,2-10 employees,1000
US,Female,25 to 34,Senior,Computer & Network Security,Myself Only,0
US,Female,25 to 34,Senior,Computer Software,"10,001+ employees",56000
US,Female,25 to 34,Senior,Computer Software,"5001-10,000 employees",7900
US,Female,25 to 34,Senior,Computer Software,1001-5000 employees,20000
US,Female,25 to 34,Senior,Computer Software,501-1000 employees,7900
US,Female,25 to 34,Senior,Computer Software,201-500 employees,11000
US,Female,25 to 34,Senior,Computer Software,51-200 employees,17000
US,Female,25 to 34,Senior,Computer Software,11-50 employees,14000
US,Female,25 to 34,Senior,Computer Software,2-10 employees,8200
US,Female,25 to 34,Senior,Computer Software,Myself Only,1600
US,Female,25 to 34,Senior,Information Technology & Services,"10,001+ employees",120000
US,Female,25 to 34,Senior,Information Technology & Services,"5001-10,000 employees",14000
US,Female,25 to 34,Senior,Information Technology & Services,1001-5000 employees,26000
US,Female,25 to 34,Senior,Information Technology & Services,501-1000 employees,13000
US,Female,25 to 34,Senior,Information Technology & Services,201-500 employees,19000
US,Female,25 to 34,Senior,Information Technology & Services,51-200 employees,28000
US,Female,25 to 34,Senior,Information Technology & Services,11-50 employees,25000
US,Female,25 to 34,Senior,Information Technology & Services,2-10 employees,16000
US,Female,25 to 34,Senior,Information Technology & Services,Myself Only,3000
US,Female,25 to 34,Senior,Internet,"10,001+ employees",35000
US,Female,25 to 34,Senior,Internet,"5001-10,000 employees",5600
US,Female,25 to 34,Senior,Internet,1001-5000 employees,17000
US,Female,25 to 34,Senior,Internet,501-1000 employees,7500
US,Female,25 to 34,Senior,Internet,201-500 employees,7800
US,Female,25 to 34,Senior,Internet,51-200 employees,12000
US,Female,25 to 34,Senior,Internet,11-50 employees,10000
US,Female,25 to 34,Senior,Internet,2-10 employees,8000
US,Female,25 to 34,Senior,Internet,Myself Only,1800
US,Female,25 to 34,Entry,Venture Capital & Private Equity,"10,001+ employees",2200
US,Female,25 to 34,Entry,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Female,25 to 34,Entry,Venture Capital & Private Equity,1001-5000 employees,630
US,Female,25 to 34,Entry,Venture Capital & Private Equity,501-1000 employees,0
US,Female,25 to 34,Entry,Venture Capital & Private Equity,201-500 employees,510
US,Female,25 to 34,Entry,Venture Capital & Private Equity,51-200 employees,1600
US,Female,25 to 34,Entry,Venture Capital & Private Equity,11-50 employees,2300
US,Female,25 to 34,Entry,Venture Capital & Private Equity,2-10 employees,22000
US,Female,25 to 34,Entry,Venture Capital & Private Equity,Myself Only,330
US,Female,25 to 34,Entry,Investment Management,"10,001+ employees",30000
US,Female,25 to 34,Entry,Investment Management,"5001-10,000 employees",1800
US,Female,25 to 34,Entry,Investment Management,1001-5000 employees,4100
US,Female,25 to 34,Entry,Investment Management,501-1000 employees,1200
US,Female,25 to 34,Entry,Investment Management,201-500 employees,1300
US,Female,25 to 34,Entry,Investment Management,51-200 employees,2500
US,Female,25 to 34,Entry,Investment Management,11-50 employees,3200
US,Female,25 to 34,Entry,Investment Management,2-10 employees,3000
US,Female,25 to 34,Entry,Investment Management,Myself Only,0
US,Female,25 to 34,Entry,Investment Banking,"10,001+ employees",2800
US,Female,25 to 34,Entry,Investment Banking,"5001-10,000 employees",0
US,Female,25 to 34,Entry,Investment Banking,1001-5000 employees,680
US,Female,25 to 34,Entry,Investment Banking,501-1000 employees,0
US,Female,25 to 34,Entry,Investment Banking,201-500 employees,0
US,Female,25 to 34,Entry,Investment Banking,51-200 employees,440
US,Female,25 to 34,Entry,Investment Banking,11-50 employees,940
US,Female,25 to 34,Entry,Investment Banking,2-10 employees,760
US,Female,25 to 34,Entry,Investment Banking,Myself Only,0
US,Female,25 to 34,Entry,Insurance,"10,001+ employees",77000
US,Female,25 to 34,Entry,Insurance,"5001-10,000 employees",21000
US,Female,25 to 34,Entry,Insurance,1001-5000 employees,37000
US,Female,25 to 34,Entry,Insurance,501-1000 employees,12000
US,Female,25 to 34,Entry,Insurance,201-500 employees,15000
US,Female,25 to 34,Entry,Insurance,51-200 employees,19000
US,Female,25 to 34,Entry,Insurance,11-50 employees,24000
US,Female,25 to 34,Entry,Insurance,2-10 employees,23000
US,Female,25 to 34,Entry,Insurance,Myself Only,1000
US,Female,25 to 34,Entry,Financial Services,"10,001+ employees",150000
US,Female,25 to 34,Entry,Financial Services,"5001-10,000 employees",23000
US,Female,25 to 34,Entry,Financial Services,1001-5000 employees,44000
US,Female,25 to 34,Entry,Financial Services,501-1000 employees,20000
US,Female,25 to 34,Entry,Financial Services,201-500 employees,25000
US,Female,25 to 34,Entry,Financial Services,51-200 employees,30000
US,Female,25 to 34,Entry,Financial Services,11-50 employees,26000
US,Female,25 to 34,Entry,Financial Services,2-10 employees,21000
US,Female,25 to 34,Entry,Financial Services,Myself Only,1400
US,Female,25 to 34,Entry,Capital Markets,"10,001+ employees",0
US,Female,25 to 34,Entry,Capital Markets,"5001-10,000 employees",0
US,Female,25 to 34,Entry,Capital Markets,1001-5000 employees,310
US,Female,25 to 34,Entry,Capital Markets,501-1000 employees,0
US,Female,25 to 34,Entry,Capital Markets,201-500 employees,1400
US,Female,25 to 34,Entry,Capital Markets,51-200 employees,360
US,Female,25 to 34,Entry,Capital Markets,11-50 employees,330
US,Female,25 to 34,Entry,Capital Markets,2-10 employees,600
US,Female,25 to 34,Entry,Capital Markets,Myself Only,0
US,Female,25 to 34,Entry,Banking,"10,001+ employees",66000
US,Female,25 to 34,Entry,Banking,"5001-10,000 employees",7600
US,Female,25 to 34,Entry,Banking,1001-5000 employees,24000
US,Female,25 to 34,Entry,Banking,501-1000 employees,12000
US,Female,25 to 34,Entry,Banking,201-500 employees,17000
US,Female,25 to 34,Entry,Banking,51-200 employees,19000
US,Female,25 to 34,Entry,Banking,11-50 employees,9500
US,Female,25 to 34,Entry,Banking,2-10 employees,4600
US,Female,25 to 34,Entry,Banking,Myself Only,690
US,Female,25 to 34,Entry,Consumer Electronics,"10,001+ employees",12000
US,Female,25 to 34,Entry,Consumer Electronics,"5001-10,000 employees",660
US,Female,25 to 34,Entry,Consumer Electronics,1001-5000 employees,2400
US,Female,25 to 34,Entry,Consumer Electronics,501-1000 employees,870
US,Female,25 to 34,Entry,Consumer Electronics,201-500 employees,1200
US,Female,25 to 34,Entry,Consumer Electronics,51-200 employees,1700
US,Female,25 to 34,Entry,Consumer Electronics,11-50 employees,2000
US,Female,25 to 34,Entry,Consumer Electronics,2-10 employees,1800
US,Female,25 to 34,Entry,Consumer Electronics,Myself Only,0
US,Female,25 to 34,Entry,Nanotechnology,"10,001+ employees",0
US,Female,25 to 34,Entry,Nanotechnology,"5001-10,000 employees",0
US,Female,25 to 34,Entry,Nanotechnology,1001-5000 employees,0
US,Female,25 to 34,Entry,Nanotechnology,501-1000 employees,0
US,Female,25 to 34,Entry,Nanotechnology,201-500 employees,0
US,Female,25 to 34,Entry,Nanotechnology,51-200 employees,0
US,Female,25 to 34,Entry,Nanotechnology,11-50 employees,0
US,Female,25 to 34,Entry,Nanotechnology,2-10 employees,0
US,Female,25 to 34,Entry,Nanotechnology,Myself Only,0
US,Female,25 to 34,Entry,Semiconductors,"10,001+ employees",10000
US,Female,25 to 34,Entry,Semiconductors,"5001-10,000 employees",1900
US,Female,25 to 34,Entry,Semiconductors,1001-5000 employees,1600
US,Female,25 to 34,Entry,Semiconductors,501-1000 employees,840
US,Female,25 to 34,Entry,Semiconductors,201-500 employees,900
US,Female,25 to 34,Entry,Semiconductors,51-200 employees,890
US,Female,25 to 34,Entry,Semiconductors,11-50 employees,730
US,Female,25 to 34,Entry,Semiconductors,2-10 employees,480
US,Female,25 to 34,Entry,Semiconductors,Myself Only,0
US,Female,25 to 34,Entry,Telecommunications,"10,001+ employees",50000
US,Female,25 to 34,Entry,Telecommunications,"5001-10,000 employees",2400
US,Female,25 to 34,Entry,Telecommunications,1001-5000 employees,12000
US,Female,25 to 34,Entry,Telecommunications,501-1000 employees,4500
US,Female,25 to 34,Entry,Telecommunications,201-500 employees,5900
US,Female,25 to 34,Entry,Telecommunications,51-200 employees,8300
US,Female,25 to 34,Entry,Telecommunications,11-50 employees,8300
US,Female,25 to 34,Entry,Telecommunications,2-10 employees,5400
US,Female,25 to 34,Entry,Telecommunications,Myself Only,620
US,Female,25 to 34,Entry,Wireless,"10,001+ employees",6400
US,Female,25 to 34,Entry,Wireless,"5001-10,000 employees",1400
US,Female,25 to 34,Entry,Wireless,1001-5000 employees,860
US,Female,25 to 34,Entry,Wireless,501-1000 employees,370
US,Female,25 to 34,Entry,Wireless,201-500 employees,760
US,Female,25 to 34,Entry,Wireless,51-200 employees,1400
US,Female,25 to 34,Entry,Wireless,11-50 employees,1200
US,Female,25 to 34,Entry,Wireless,2-10 employees,490
US,Female,25 to 34,Entry,Wireless,Myself Only,0
US,Female,25 to 34,Entry,Computer Networking,"10,001+ employees",1800
US,Female,25 to 34,Entry,Computer Networking,"5001-10,000 employees",320
US,Female,25 to 34,Entry,Computer Networking,1001-5000 employees,1100
US,Female,25 to 34,Entry,Computer Networking,501-1000 employees,0
US,Female,25 to 34,Entry,Computer Networking,201-500 employees,450
US,Female,25 to 34,Entry,Computer Networking,51-200 employees,610
US,Female,25 to 34,Entry,Computer Networking,11-50 employees,940
US,Female,25 to 34,Entry,Computer Networking,2-10 employees,1100
US,Female,25 to 34,Entry,Computer Networking,Myself Only,0
US,Female,25 to 34,Entry,Computer Hardware,"10,001+ employees",1400
US,Female,25 to 34,Entry,Computer Hardware,"5001-10,000 employees",370
US,Female,25 to 34,Entry,Computer Hardware,1001-5000 employees,670
US,Female,25 to 34,Entry,Computer Hardware,501-1000 employees,310
US,Female,25 to 34,Entry,Computer Hardware,201-500 employees,1200
US,Female,25 to 34,Entry,Computer Hardware,51-200 employees,960
US,Female,25 to 34,Entry,Computer Hardware,11-50 employees,990
US,Female,25 to 34,Entry,Computer Hardware,2-10 employees,870
US,Female,25 to 34,Entry,Computer Hardware,Myself Only,0
US,Female,25 to 34,Entry,Computer & Network Security,"10,001+ employees",24000
US,Female,25 to 34,Entry,Computer & Network Security,"5001-10,000 employees",980
US,Female,25 to 34,Entry,Computer & Network Security,1001-5000 employees,1500
US,Female,25 to 34,Entry,Computer & Network Security,501-1000 employees,770
US,Female,25 to 34,Entry,Computer & Network Security,201-500 employees,970
US,Female,25 to 34,Entry,Computer & Network Security,51-200 employees,1500
US,Female,25 to 34,Entry,Computer & Network Security,11-50 employees,1600
US,Female,25 to 34,Entry,Computer & Network Security,2-10 employees,1500
US,Female,25 to 34,Entry,Computer & Network Security,Myself Only,920
US,Female,25 to 34,Entry,Computer Software,"10,001+ employees",71000
US,Female,25 to 34,Entry,Computer Software,"5001-10,000 employees",6900
US,Female,25 to 34,Entry,Computer Software,1001-5000 employees,18000
US,Female,25 to 34,Entry,Computer Software,501-1000 employees,7200
US,Female,25 to 34,Entry,Computer Software,201-500 employees,12000
US,Female,25 to 34,Entry,Computer Software,51-200 employees,19000
US,Female,25 to 34,Entry,Computer Software,11-50 employees,20000
US,Female,25 to 34,Entry,Computer Software,2-10 employees,13000
US,Female,25 to 34,Entry,Computer Software,Myself Only,3100
US,Female,25 to 34,Entry,Information Technology & Services,"10,001+ employees",130000
US,Female,25 to 34,Entry,Information Technology & Services,"5001-10,000 employees",11000
US,Female,25 to 34,Entry,Information Technology & Services,1001-5000 employees,25000
US,Female,25 to 34,Entry,Information Technology & Services,501-1000 employees,14000
US,Female,25 to 34,Entry,Information Technology & Services,201-500 employees,21000
US,Female,25 to 34,Entry,Information Technology & Services,51-200 employees,34000
US,Female,25 to 34,Entry,Information Technology & Services,11-50 employees,38000
US,Female,25 to 34,Entry,Information Technology & Services,2-10 employees,25000
US,Female,25 to 34,Entry,Information Technology & Services,Myself Only,11000
US,Female,25 to 34,Entry,Internet,"10,001+ employees",52000
US,Female,25 to 34,Entry,Internet,"5001-10,000 employees",7300
US,Female,25 to 34,Entry,Internet,1001-5000 employees,24000
US,Female,25 to 34,Entry,Internet,501-1000 employees,13000
US,Female,25 to 34,Entry,Internet,201-500 employees,9100
US,Female,25 to 34,Entry,Internet,51-200 employees,16000
US,Female,25 to 34,Entry,Internet,11-50 employees,15000
US,Female,25 to 34,Entry,Internet,2-10 employees,16000
US,Female,25 to 34,Entry,Internet,Myself Only,4300
US,Female,25 to 34,Training,Venture Capital & Private Equity,"10,001+ employees",0
US,Female,25 to 34,Training,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Female,25 to 34,Training,Venture Capital & Private Equity,1001-5000 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,501-1000 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,201-500 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,51-200 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,11-50 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,2-10 employees,0
US,Female,25 to 34,Training,Venture Capital & Private Equity,Myself Only,0
US,Female,25 to 34,Training,Investment Management,"10,001+ employees",0
US,Female,25 to 34,Training,Investment Management,"5001-10,000 employees",0
US,Female,25 to 34,Training,Investment Management,1001-5000 employees,0
US,Female,25 to 34,Training,Investment Management,501-1000 employees,0
US,Female,25 to 34,Training,Investment Management,201-500 employees,0
US,Female,25 to 34,Training,Investment Management,51-200 employees,0
US,Female,25 to 34,Training,Investment Management,11-50 employees,0
US,Female,25 to 34,Training,Investment Management,2-10 employees,0
US,Female,25 to 34,Training,Investment Management,Myself Only,0
US,Female,25 to 34,Training,Investment Banking,"10,001+ employees",0
US,Female,25 to 34,Training,Investment Banking,"5001-10,000 employees",0
US,Female,25 to 34,Training,Investment Banking,1001-5000 employees,0
US,Female,25 to 34,Training,Investment Banking,501-1000 employees,0
US,Female,25 to 34,Training,Investment Banking,201-500 employees,0
US,Female,25 to 34,Training,Investment Banking,51-200 employees,0
US,Female,25 to 34,Training,Investment Banking,11-50 employees,0
US,Female,25 to 34,Training,Investment Banking,2-10 employees,0
US,Female,25 to 34,Training,Investment Banking,Myself Only,0
US,Female,25 to 34,Training,Insurance,"10,001+ employees",750
US,Female,25 to 34,Training,Insurance,"5001-10,000 employees",0
US,Female,25 to 34,Training,Insurance,1001-5000 employees,320
US,Female,25 to 34,Training,Insurance,501-1000 employees,0
US,Female,25 to 34,Training,Insurance,201-500 employees,0
US,Female,25 to 34,Training,Insurance,51-200 employees,0
US,Female,25 to 34,Training,Insurance,11-50 employees,0
US,Female,25 to 34,Training,Insurance,2-10 employees,0
US,Female,25 to 34,Training,Insurance,Myself Only,0
US,Female,25 to 34,Training,Financial Services,"10,001+ employees",1700
US,Female,25 to 34,Training,Financial Services,"5001-10,000 employees",320
US,Female,25 to 34,Training,Financial Services,1001-5000 employees,680
US,Female,25 to 34,Training,Financial Services,501-1000 employees,0
US,Female,25 to 34,Training,Financial Services,201-500 employees,0
US,Female,25 to 34,Training,Financial Services,51-200 employees,310
US,Female,25 to 34,Training,Financial Services,11-50 employees,380
US,Female,25 to 34,Training,Financial Services,2-10 employees,0
US,Female,25 to 34,Training,Financial Services,Myself Only,0
US,Female,25 to 34,Training,Capital Markets,"10,001+ employees",0
US,Female,25 to 34,Training,Capital Markets,"5001-10,000 employees",0
US,Female,25 to 34,Training,Capital Markets,1001-5000 employees,0
US,Female,25 to 34,Training,Capital Markets,501-1000 employees,0
US,Female,25 to 34,Training,Capital Markets,201-500 employees,0
US,Female,25 to 34,Training,Capital Markets,51-200 employees,0
US,Female,25 to 34,Training,Capital Markets,11-50 employees,0
US,Female,25 to 34,Training,Capital Markets,2-10 employees,0
US,Female,25 to 34,Training,Capital Markets,Myself Only,0
US,Female,25 to 34,Training,Banking,"10,001+ employees",510
US,Female,25 to 34,Training,Banking,"5001-10,000 employees",0
US,Female,25 to 34,Training,Banking,1001-5000 employees,0
US,Female,25 to 34,Training,Banking,501-1000 employees,0
US,Female,25 to 34,Training,Banking,201-500 employees,0
US,Female,25 to 34,Training,Banking,51-200 employees,0
US,Female,25 to 34,Training,Banking,11-50 employees,0
US,Female,25 to 34,Training,Banking,2-10 employees,0
US,Female,25 to 34,Training,Banking,Myself Only,0
US,Female,25 to 34,Training,Consumer Electronics,"10,001+ employees",0
US,Female,25 to 34,Training,Consumer Electronics,"5001-10,000 employees",0
US,Female,25 to 34,Training,Consumer Electronics,1001-5000 employees,0
US,Female,25 to 34,Training,Consumer Electronics,501-1000 employees,0
US,Female,25 to 34,Training,Consumer Electronics,201-500 employees,0
US,Female,25 to 34,Training,Consumer Electronics,51-200 employees,0
US,Female,25 to 34,Training,Consumer Electronics,11-50 employees,0
US,Female,25 to 34,Training,Consumer Electronics,2-10 employees,0
US,Female,25 to 34,Training,Consumer Electronics,Myself Only,0
US,Female,25 to 34,Training,Nanotechnology,"10,001+ employees",0
US,Female,25 to 34,Training,Nanotechnology,"5001-10,000 employees",0
US,Female,25 to 34,Training,Nanotechnology,1001-5000 employees,0
US,Female,25 to 34,Training,Nanotechnology,501-1000 employees,0
US,Female,25 to 34,Training,Nanotechnology,201-500 employees,0
US,Female,25 to 34,Training,Nanotechnology,51-200 employees,0
US,Female,25 to 34,Training,Nanotechnology,11-50 employees,0
US,Female,25 to 34,Training,Nanotechnology,2-10 employees,0
US,Female,25 to 34,Training,Nanotechnology,Myself Only,0
US,Female,25 to 34,Training,Semiconductors,"10,001+ employees",0
US,Female,25 to 34,Training,Semiconductors,"5001-10,000 employees",0
US,Female,25 to 34,Training,Semiconductors,1001-5000 employees,0
US,Female,25 to 34,Training,Semiconductors,501-1000 employees,0
US,Female,25 to 34,Training,Semiconductors,201-500 employees,0
US,Female,25 to 34,Training,Semiconductors,51-200 employees,0
US,Female,25 to 34,Training,Semiconductors,11-50 employees,0
US,Female,25 to 34,Training,Semiconductors,2-10 employees,0
US,Female,25 to 34,Training,Semiconductors,Myself Only,0
US,Female,25 to 34,Training,Telecommunications,"10,001+ employees",630
US,Female,25 to 34,Training,Telecommunications,"5001-10,000 employees",0
US,Female,25 to 34,Training,Telecommunications,1001-5000 employees,0
US,Female,25 to 34,Training,Telecommunications,501-1000 employees,0
US,Female,25 to 34,Training,Telecommunications,201-500 employees,0
US,Female,25 to 34,Training,Telecommunications,51-200 employees,0
US,Female,25 to 34,Training,Telecommunications,11-50 employees,0
US,Female,25 to 34,Training,Telecommunications,2-10 employees,0
US,Female,25 to 34,Training,Telecommunications,Myself Only,0
US,Female,25 to 34,Training,Wireless,"10,001+ employees",0
US,Female,25 to 34,Training,Wireless,"5001-10,000 employees",0
US,Female,25 to 34,Training,Wireless,1001-5000 employees,0
